epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
108,340.291,0.53113,0.44799,0.93426,0.65121,0.7731,0.73865,0.53477,0.98564,1.00525,1.17033,0.00112625,0.00112625,0.00112625
109,343.533,0.53788,0.4595,0.94493,0.66285,0.81148,0.76094,0.55962,0.95877,0.89805,1.13551,0.00112342,0.00112342,0.00112342
110,346.7,0.53572,0.42363,0.93846,0.74184,0.75553,0.77224,0.56979,0.94946,0.95902,1.14226,0.00112059,0.00112059,0.00112059
111,349.812,0.5459,0.46171,0.94243,0.67062,0.81127,0.74737,0.55643,0.9448,0.90022,1.13827,0.00111776,0.00111776,0.00111776
112,352.935,0.55392,0.45548,0.94906,0.7413,0.69008,0.71769,0.53083,0.99896,0.96802,1.17659,0.00111493,0.00111493,0.00111493
113,356.04,0.5695,0.45526,0.96613,0.66923,0.80503,0.7322,0.53111,0.9997,0.95796,1.17136,0.0011121,0.0011121,0.0011121
114,359.178,0.54894,0.44928,0.95708,0.6997,0.72969,0.71778,0.52321,0.96528,0.98049,1.1492,0.00110928,0.00110928,0.00110928
115,362.373,0.56192,0.42743,0.95581,0.72033,0.70995,0.73958,0.51818,1.00304,1.02869,1.17974,0.00110645,0.00110645,0.00110645
116,365.532,0.53155,0.40999,0.94895,0.71601,0.70596,0.72559,0.49306,1.01563,1.09826,1.19754,0.00110362,0.00110362,0.00110362
117,368.945,0.5635,0.43722,0.96145,0.72592,0.67112,0.68509,0.48309,1.03118,1.01082,1.2189,0.00110079,0.00110079,0.00110079
118,372.187,0.56244,0.4448,0.99499,0.73403,0.694,0.72336,0.54408,0.9347,0.94117,1.16248,0.00109796,0.00109796,0.00109796
119,375.314,0.51975,0.41635,0.92451,0.64103,0.74791,0.72154,0.53494,0.95601,1.01017,1.17294,0.00109513,0.00109513,0.00109513
120,378.596,0.50961,0.4062,0.92432,0.68672,0.6321,0.67316,0.50453,0.94563,1.08647,1.17336,0.0010923,0.0010923,0.0010923
121,381.877,0.5304,0.43155,0.94356,0.67494,0.67478,0.70236,0.51196,0.94375,0.99919,1.15808,0.00108947,0.00108947,0.00108947
122,384.976,0.52734,0.41768,0.94487,0.59623,0.81649,0.7056,0.51994,0.92496,0.98614,1.14903,0.00108664,0.00108664,0.00108664
123,388.27,0.53897,0.43189,0.93846,0.70833,0.74397,0.72805,0.54028,0.93156,0.94072,1.14512,0.00108381,0.00108381,0.00108381
124,391.761,0.51433,0.40581,0.92265,0.72654,0.74437,0.73989,0.5461,0.98417,0.97247,1.15865,0.00108098,0.00108098,0.00108098
125,394.967,0.54289,0.41965,0.95723,0.74235,0.72915,0.76786,0.57271,0.94956,0.92892,1.13722,0.00107815,0.00107815,0.00107815
126,398.462,0.55664,0.4351,0.95415,0.74435,0.71018,0.73812,0.54935,0.97498,0.99103,1.17055,0.00107532,0.00107532,0.00107532
127,402.149,0.54619,0.42264,0.93713,0.77715,0.63813,0.74338,0.55969,0.93268,1.01583,1.16204,0.00107249,0.00107249,0.00107249
128,406.092,0.51339,0.39645,0.93214,0.77182,0.63237,0.72062,0.53846,0.9754,1.03071,1.18719,0.00106966,0.00106966,0.00106966
129,409.979,0.5239,0.40311,0.94462,0.73702,0.68479,0.70886,0.53843,0.91993,1.04452,1.13055,0.00106683,0.00106683,0.00106683
130,413.261,0.52866,0.41621,0.94715,0.6391,0.78173,0.7441,0.56535,0.91764,1.08979,1.11903,0.001064,0.001064,0.001064
131,416.613,0.53572,0.4238,0.95468,0.67423,0.73218,0.6923,0.52807,0.93323,1.09987,1.14059,0.00106118,0.00106118,0.00106118
132,419.927,0.53828,0.41581,0.96281,0.65953,0.69856,0.67922,0.50639,0.95614,1.12614,1.14671,0.00105835,0.00105835,0.00105835
133,423.135,0.53179,0.43349,0.95832,0.65656,0.77973,0.71878,0.53234,0.96812,1.08184,1.16519,0.00105552,0.00105552,0.00105552
134,426.52,0.51767,0.4363,0.94306,0.78999,0.70823,0.77425,0.56928,0.97592,0.97203,1.17997,0.00105269,0.00105269,0.00105269
135,429.619,0.54926,0.44642,0.95706,0.78909,0.71968,0.76664,0.57855,0.96311,0.92358,1.18589,0.00104986,0.00104986,0.00104986
136,432.815,0.50901,0.42005,0.94149,0.7644,0.74849,0.77645,0.57955,0.96115,0.90956,1.15629,0.00104703,0.00104703,0.00104703
137,436.265,0.50262,0.42741,0.92987,0.76268,0.69915,0.75809,0.58541,0.96094,0.8807,1.13444,0.0010442,0.0010442,0.0010442
138,439.672,0.52542,0.41818,0.94787,0.80381,0.69736,0.7489,0.58084,0.92875,0.85863,1.13375,0.00104137,0.00104137,0.00104137
139,442.825,0.5152,0.44183,0.93964,0.79741,0.70778,0.75374,0.57802,0.9538,0.9102,1.14434,0.00103854,0.00103854,0.00103854
140,446.226,0.51699,0.40677,0.93144,0.71009,0.75441,0.72938,0.54197,0.95911,1.02425,1.16915,0.00103571,0.00103571,0.00103571
141,449.474,0.49889,0.41635,0.94114,0.71793,0.7282,0.70294,0.52895,0.92811,1.03735,1.14904,0.00103288,0.00103288,0.00103288
142,452.576,0.54487,0.42467,0.95064,0.71409,0.74152,0.69029,0.51414,0.94729,1.03381,1.14769,0.00103005,0.00103005,0.00103005
143,455.811,0.48281,0.40138,0.91357,0.69153,0.752,0.7239,0.54559,0.91363,0.97816,1.12422,0.00102722,0.00102722,0.00102722
144,459.309,0.51724,0.42385,0.93208,0.70916,0.71745,0.73055,0.54273,1.0048,0.9782,1.17958,0.00102439,0.00102439,0.00102439
145,462.842,0.53472,0.41685,0.93665,0.70277,0.76896,0.73698,0.55294,0.93502,0.93405,1.12838,0.00102156,0.00102156,0.00102156
146,465.976,0.49261,0.37978,0.93635,0.75163,0.6647,0.72948,0.54637,0.93488,0.98419,1.11634,0.00101873,0.00101873,0.00101873
147,469.065,0.50977,0.41425,0.93039,0.74054,0.7315,0.7388,0.55755,0.94203,0.98257,1.11442,0.0010159,0.0010159,0.0010159
148,472.494,0.498,0.38221,0.92955,0.73381,0.77351,0.74335,0.55111,0.97705,0.91262,1.1454,0.00101308,0.00101308,0.00101308
