epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,163.279,0.56471,0.46149,0.96304,0.78979,0.66373,0.76983,0.5916,0.92942,0.97431,1.132,0.000566027,0.000566027,0.000566027
63,165.889,0.54643,0.43029,0.95588,0.69624,0.74668,0.76249,0.57532,0.94371,1.04547,1.12861,0.00055188,0.00055188,0.00055188
64,168.431,0.56152,0.44354,0.96548,0.70365,0.73833,0.72548,0.551,0.93214,1.0708,1.12412,0.000537733,0.000537733,0.000537733
65,171.062,0.51761,0.42483,0.93384,0.72604,0.6812,0.73087,0.56001,0.91459,1.04516,1.12328,0.000523586,0.000523586,0.000523586
66,173.624,0.5367,0.42797,0.95668,0.74328,0.70517,0.73915,0.57553,0.91389,1.04236,1.1167,0.000509438,0.000509438,0.000509438
67,176.151,0.50444,0.4169,0.93752,0.76111,0.73071,0.7507,0.57574,0.92094,0.99286,1.11244,0.000495291,0.000495291,0.000495291
68,178.739,0.50462,0.39921,0.93704,0.75691,0.77113,0.77569,0.59325,0.92349,0.91824,1.11405,0.000481144,0.000481144,0.000481144
69,181.335,0.53888,0.42611,0.96737,0.78149,0.74613,0.77568,0.59371,0.92963,0.92515,1.11971,0.000466997,0.000466997,0.000466997
70,183.95,0.51902,0.41925,0.95053,0.77989,0.7349,0.74451,0.57905,0.9111,0.95154,1.10515,0.00045285,0.00045285,0.00045285
71,186.471,0.50559,0.41116,0.93815,0.77884,0.72328,0.73877,0.57771,0.91442,0.97472,1.12819,0.000438703,0.000438703,0.000438703
72,189.032,0.51675,0.40557,0.94547,0.72774,0.77362,0.73878,0.56382,0.92751,1.02395,1.14622,0.000424556,0.000424556,0.000424556
73,191.571,0.49084,0.39634,0.93377,0.71156,0.76603,0.75156,0.57969,0.91286,1.01528,1.14537,0.000410409,0.000410409,0.000410409
74,194.12,0.49469,0.3958,0.93209,0.72997,0.76112,0.76207,0.57808,0.92102,0.9768,1.1574,0.000396262,0.000396262,0.000396262
75,196.66,0.48549,0.38599,0.93973,0.72444,0.75091,0.7498,0.57884,0.91258,0.9788,1.15787,0.000382115,0.000382115,0.000382115
76,199.203,0.49519,0.41542,0.94482,0.71355,0.76772,0.73518,0.57385,0.91345,0.97673,1.15427,0.000367967,0.000367967,0.000367967
77,201.739,0.49111,0.38416,0.92465,0.70532,0.77869,0.73756,0.57039,0.90529,1.0039,1.14789,0.00035382,0.00035382,0.00035382
78,204.287,0.4605,0.38102,0.91934,0.71631,0.78017,0.72906,0.56611,0.91079,1.01923,1.13878,0.000339673,0.000339673,0.000339673
79,206.895,0.45834,0.37345,0.92916,0.75349,0.74137,0.7338,0.57882,0.89769,0.98193,1.11684,0.000325526,0.000325526,0.000325526
80,209.397,0.47186,0.3771,0.93162,0.74112,0.77108,0.74597,0.58014,0.89324,0.96685,1.11885,0.000311379,0.000311379,0.000311379
81,211.918,0.48901,0.38321,0.92382,0.75353,0.76621,0.7534,0.58263,0.89449,0.94431,1.12251,0.000297232,0.000297232,0.000297232
82,214.48,0.4495,0.34202,0.91855,0.76373,0.76175,0.76527,0.59348,0.91084,0.91672,1.12861,0.000283085,0.000283085,0.000283085
83,216.989,0.44814,0.35897,0.93681,0.7599,0.76584,0.76359,0.5859,0.91685,0.92487,1.12571,0.000268938,0.000268938,0.000268938
84,219.516,0.47272,0.36754,0.93719,0.77173,0.75348,0.75363,0.58339,0.91364,0.94507,1.12258,0.000254791,0.000254791,0.000254791
85,222.063,0.46585,0.34493,0.92767,0.76541,0.75658,0.74324,0.57409,0.92283,0.9782,1.13781,0.000240644,0.000240644,0.000240644
86,224.606,0.46432,0.37194,0.9483,0.73961,0.72919,0.73192,0.56969,0.93553,1.02117,1.15601,0.000226497,0.000226497,0.000226497
87,227.178,0.43656,0.34806,0.91591,0.72505,0.74904,0.7373,0.57733,0.92,1.01483,1.15294,0.000212349,0.000212349,0.000212349
88,229.708,0.43245,0.33999,0.91121,0.69051,0.80917,0.74809,0.57991,0.91365,0.98671,1.1532,0.000198202,0.000198202,0.000198202
89,232.245,0.42191,0.32152,0.90494,0.71678,0.76341,0.73981,0.57806,0.91113,0.96506,1.14747,0.000184055,0.000184055,0.000184055
90,234.802,0.44955,0.37607,0.93632,0.71292,0.78223,0.73745,0.57788,0.91302,0.95556,1.14732,0.000169908,0.000169908,0.000169908
91,253.918,0.3354,0.24194,0.83532,0.70319,0.79398,0.73501,0.57162,0.91496,0.96585,1.15446,0.000155761,0.000155761,0.000155761
92,256.881,0.3655,0.26241,0.86441,0.72578,0.73872,0.72946,0.56379,0.93209,0.97864,1.1685,0.000141614,0.000141614,0.000141614
93,259.458,0.34372,0.24639,0.85873,0.71671,0.74617,0.72209,0.55592,0.93569,0.9969,1.16861,0.000127467,0.000127467,0.000127467
94,262.001,0.32622,0.22422,0.84248,0.7512,0.72494,0.72275,0.55895,0.92519,0.99056,1.16187,0.00011332,0.00011332,0.00011332
95,264.568,0.3137,0.22285,0.83833,0.75997,0.73432,0.72729,0.56352,0.92528,0.98097,1.16542,9.91726e-05,9.91726e-05,9.91726e-05
96,267.173,0.31053,0.22231,0.83182,0.77244,0.72832,0.73644,0.56335,0.92735,0.96893,1.17427,8.50255e-05,8.50255e-05,8.50255e-05
97,269.68,0.30591,0.2183,0.83553,0.78281,0.73143,0.73685,0.56641,0.92708,0.96237,1.17464,7.08784e-05,7.08784e-05,7.08784e-05
98,272.212,0.29798,0.20805,0.82476,0.78339,0.72788,0.73684,0.56487,0.92512,0.95455,1.17004,5.67313e-05,5.67313e-05,5.67313e-05
99,274.733,0.32516,0.22261,0.83475,0.76036,0.75069,0.73728,0.57166,0.91698,0.94882,1.16374,4.25842e-05,4.25842e-05,4.25842e-05
100,277.256,0.28692,0.2042,0.83206,0.77657,0.73879,0.74118,0.57864,0.91135,0.94877,1.15904,2.84371e-05,2.84371e-05,2.84371e-05
