epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,84.9469,0.55394,0.63675,0.77301,0.60643,0.57391,0.59233,0.43026,0.67841,1.05468,0.81996,0.00125033,0.00125033,0.00125033
21,88.7547,0.52856,0.60519,0.74176,0.62308,0.68154,0.68053,0.47244,0.71641,1.05825,0.85064,0.00124092,0.00124092,0.00124092
22,92.5514,0.5482,0.60724,0.78028,0.65645,0.60055,0.59379,0.41191,0.70912,1.08571,0.85318,0.00123152,0.00123152,0.00123152
23,95.9599,0.51374,0.58035,0.73428,0.57914,0.6674,0.5892,0.41352,0.70804,1.0559,0.84052,0.00122211,0.00122211,0.00122211
24,99.3432,0.50361,0.58118,0.7309,0.56242,0.57732,0.52052,0.36997,0.73399,1.34981,0.85079,0.00121271,0.00121271,0.00121271
25,102.688,0.51316,0.57457,0.75206,0.57584,0.64503,0.59151,0.42752,0.71181,1.19406,0.82421,0.00120331,0.00120331,0.00120331
26,106.13,0.53815,0.6021,0.75976,0.67105,0.61153,0.65552,0.46931,0.69369,1.00632,0.81286,0.0011939,0.0011939,0.0011939
27,109.532,0.54187,0.58166,0.75494,0.61029,0.61021,0.62539,0.43152,0.70824,1.02,0.82134,0.0011845,0.0011845,0.0011845
28,112.953,0.52532,0.55894,0.74205,0.58418,0.65612,0.60349,0.43134,0.69866,0.97327,0.83001,0.0011751,0.0011751,0.0011751
29,116.32,0.51208,0.54278,0.74984,0.64026,0.62862,0.61854,0.44782,0.69588,1.0595,0.83621,0.00116569,0.00116569,0.00116569
30,119.768,0.50795,0.5249,0.74112,0.65487,0.6919,0.68277,0.4925,0.70406,0.95244,0.82145,0.00115629,0.00115629,0.00115629
31,123.535,0.52978,0.5535,0.75978,0.6555,0.6321,0.65541,0.48118,0.6824,0.98076,0.81438,0.00114688,0.00114688,0.00114688
32,126.942,0.50045,0.50114,0.74347,0.65298,0.59662,0.62118,0.43263,0.70819,1.013,0.83928,0.00113748,0.00113748,0.00113748
33,130.383,0.49752,0.55558,0.73901,0.7016,0.56538,0.61868,0.43532,0.72272,1.02167,0.86592,0.00112808,0.00112808,0.00112808
34,133.735,0.51619,0.57146,0.74096,0.68304,0.67725,0.68244,0.49236,0.67476,0.92901,0.82019,0.00111867,0.00111867,0.00111867
35,137.073,0.4895,0.50892,0.72851,0.70767,0.65472,0.6883,0.51075,0.66999,0.86918,0.81823,0.00110927,0.00110927,0.00110927
36,140.902,0.49245,0.49737,0.7275,0.65945,0.71955,0.65772,0.46267,0.7331,0.93203,0.87137,0.00109986,0.00109986,0.00109986
37,144.323,0.49791,0.51104,0.73914,0.75386,0.69148,0.73974,0.50765,0.75985,0.86954,0.87312,0.00109046,0.00109046,0.00109046
38,147.869,0.53755,0.54839,0.76315,0.74924,0.67666,0.72055,0.52596,0.68352,0.81051,0.8137,0.00108106,0.00108106,0.00108106
39,151.971,0.47225,0.4967,0.72617,0.72216,0.61161,0.67568,0.49471,0.68096,0.8921,0.83223,0.00107165,0.00107165,0.00107165
40,155.448,0.44351,0.45912,0.7068,0.66151,0.65724,0.68176,0.49158,0.66623,0.94723,0.81707,0.00106225,0.00106225,0.00106225
41,158.85,0.48054,0.46925,0.71962,0.63456,0.68725,0.6911,0.51022,0.6504,0.90308,0.81008,0.00105285,0.00105285,0.00105285
42,162.267,0.44812,0.43874,0.69824,0.67818,0.63336,0.71058,0.5297,0.6684,0.92191,0.81212,0.00104344,0.00104344,0.00104344
43,166.072,0.45626,0.45779,0.70501,0.63998,0.68934,0.69381,0.52006,0.6571,0.88154,0.81118,0.00103404,0.00103404,0.00103404
44,169.484,0.46473,0.47468,0.72391,0.67012,0.67852,0.70518,0.52938,0.65298,0.85948,0.80578,0.00102463,0.00102463,0.00102463
45,172.883,0.44573,0.44667,0.71175,0.67154,0.66327,0.68473,0.51411,0.65024,0.84299,0.81446,0.00101523,0.00101523,0.00101523
46,176.381,0.46513,0.47265,0.72068,0.69343,0.69114,0.68869,0.50938,0.64255,0.87666,0.79772,0.00100583,0.00100583,0.00100583
47,179.927,0.453,0.46555,0.7058,0.67366,0.67021,0.67637,0.49477,0.67699,0.93727,0.81605,0.000996422,0.000996422,0.000996422
48,183.405,0.43748,0.45178,0.69996,0.59471,0.73294,0.67566,0.49583,0.66335,0.9081,0.79808,0.000987018,0.000987018,0.000987018
49,186.963,0.44607,0.44546,0.70449,0.62726,0.60707,0.6163,0.44396,0.6969,1.13095,0.82303,0.000977614,0.000977614,0.000977614
50,190.698,0.45364,0.49304,0.71158,0.63158,0.67555,0.64493,0.46919,0.69333,1.00537,0.82791,0.00096821,0.00096821,0.00096821
51,194.327,0.42057,0.41741,0.69428,0.68526,0.6919,0.66018,0.48768,0.6713,1.00179,0.8147,0.000958807,0.000958807,0.000958807
52,197.822,0.42483,0.45157,0.69758,0.70918,0.70235,0.72063,0.54467,0.6639,0.90854,0.79959,0.000949403,0.000949403,0.000949403
53,201.823,0.4304,0.44871,0.68441,0.75342,0.67644,0.73295,0.56112,0.64796,0.84322,0.8056,0.000939999,0.000939999,0.000939999
54,205.967,0.40867,0.40926,0.68588,0.7291,0.66492,0.6991,0.53534,0.62901,0.87929,0.7996,0.000930595,0.000930595,0.000930595
55,209.359,0.40188,0.39529,0.68167,0.66685,0.75151,0.69283,0.53928,0.62877,0.8793,0.8051,0.000921191,0.000921191,0.000921191
56,212.776,0.40342,0.41339,0.68408,0.69271,0.69102,0.69866,0.53014,0.64878,0.87943,0.81378,0.000911787,0.000911787,0.000911787
57,216.148,0.43007,0.41399,0.69701,0.67702,0.68201,0.69978,0.52175,0.67008,0.85617,0.82838,0.000902383,0.000902383,0.000902383
58,219.559,0.41378,0.41585,0.69259,0.68254,0.76936,0.7196,0.53228,0.6633,0.76147,0.81722,0.00089298,0.00089298,0.00089298
59,222.987,0.40283,0.39287,0.6788,0.75283,0.75714,0.72419,0.52937,0.65986,0.75756,0.81922,0.000883576,0.000883576,0.000883576
60,226.355,0.39241,0.40721,0.68759,0.77274,0.70661,0.73783,0.54379,0.65071,0.79619,0.81395,0.000874172,0.000874172,0.000874172
61,229.776,0.42101,0.41757,0.69991,0.72117,0.73639,0.74241,0.55285,0.6425,0.77262,0.79621,0.000864768,0.000864768,0.000864768
62,233.217,0.38827,0.39431,0.67767,0.78957,0.68084,0.72839,0.55342,0.62438,0.7843,0.805,0.000855364,0.000855364,0.000855364
63,236.629,0.39427,0.39848,0.68808,0.74291,0.70642,0.70855,0.53412,0.62739,0.83063,0.79879,0.00084596,0.00084596,0.00084596
64,240.062,0.39418,0.38998,0.69178,0.75244,0.71291,0.73516,0.55797,0.63519,0.81244,0.79494,0.000836556,0.000836556,0.000836556
65,243.437,0.39958,0.38752,0.69245,0.73634,0.7192,0.71545,0.54127,0.6441,0.84062,0.8013,0.000827152,0.000827152,0.000827152
66,246.934,0.38337,0.36871,0.69046,0.70089,0.7345,0.70924,0.53146,0.64167,0.87553,0.80531,0.000817749,0.000817749,0.000817749
67,250.377,0.37552,0.36367,0.66469,0.67507,0.72313,0.70936,0.53745,0.64709,0.8628,0.81962,0.000808345,0.000808345,0.000808345
68,253.799,0.37816,0.35592,0.67763,0.74903,0.6947,0.72772,0.55208,0.64705,0.83653,0.82618,0.000798941,0.000798941,0.000798941
69,257.192,0.37678,0.36292,0.67868,0.7717,0.66412,0.75544,0.57606,0.63865,0.78811,0.81423,0.000789537,0.000789537,0.000789537
70,260.97,0.38974,0.40462,0.67007,0.73984,0.71696,0.73063,0.55724,0.6129,0.78528,0.79806,0.000780133,0.000780133,0.000780133
71,264.358,0.37039,0.35128,0.67503,0.74494,0.75144,0.73904,0.56391,0.6093,0.7716,0.80279,0.000770729,0.000770729,0.000770729
72,267.79,0.3873,0.40787,0.68636,0.7102,0.78827,0.73372,0.55136,0.61263,0.79549,0.79188,0.000761325,0.000761325,0.000761325
73,271.229,0.39296,0.39897,0.68616,0.71965,0.7416,0.73796,0.54473,0.62617,0.79811,0.79127,0.000751922,0.000751922,0.000751922
74,274.608,0.37838,0.37788,0.6782,0.72717,0.75272,0.73202,0.54288,0.6313,0.83739,0.79112,0.000742518,0.000742518,0.000742518
75,277.995,0.36621,0.36806,0.67113,0.6934,0.75147,0.73614,0.55384,0.61734,0.80373,0.7928,0.000733114,0.000733114,0.000733114
76,281.385,0.36402,0.36798,0.68568,0.68207,0.78908,0.73563,0.55775,0.62411,0.80829,0.79672,0.00072371,0.00072371,0.00072371
77,284.91,0.35888,0.34846,0.66344,0.65158,0.78172,0.73413,0.55894,0.62218,0.83188,0.79292,0.000714306,0.000714306,0.000714306
78,288.304,0.35455,0.34857,0.67113,0.7565,0.68941,0.72483,0.54595,0.62358,0.84532,0.79324,0.000704902,0.000704902,0.000704902
79,291.736,0.35043,0.34421,0.66408,0.7847,0.68324,0.72397,0.54747,0.6396,0.82909,0.81273,0.000695498,0.000695498,0.000695498
80,295.156,0.34795,0.33502,0.66426,0.76445,0.66503,0.71939,0.55872,0.6171,0.79615,0.80425,0.000686094,0.000686094,0.000686094
81,298.596,0.37583,0.37466,0.67846,0.78574,0.68873,0.76033,0.57341,0.6082,0.7435,0.78945,0.000676691,0.000676691,0.000676691
82,302.065,0.35897,0.35157,0.67159,0.73256,0.7911,0.76413,0.57878,0.61445,0.73778,0.79342,0.000667287,0.000667287,0.000667287
83,305.939,0.36765,0.34505,0.67727,0.70244,0.78825,0.7605,0.57691,0.6035,0.73864,0.78492,0.000657883,0.000657883,0.000657883
84,309.429,0.36099,0.34383,0.66634,0.77067,0.74351,0.75601,0.56843,0.63476,0.77842,0.80076,0.000648479,0.000648479,0.000648479
85,312.801,0.35918,0.33757,0.66159,0.77004,0.7254,0.77524,0.58678,0.65079,0.78772,0.82819,0.000639075,0.000639075,0.000639075
86,316.754,0.36177,0.33299,0.67131,0.76166,0.74873,0.78084,0.59474,0.63954,0.75737,0.81716,0.000629671,0.000629671,0.000629671
87,320.626,0.35911,0.35468,0.67367,0.73503,0.76466,0.77553,0.59378,0.62448,0.72776,0.81685,0.000620267,0.000620267,0.000620267
88,324.021,0.34484,0.33753,0.66312,0.71071,0.72193,0.74359,0.5739,0.61369,0.77674,0.81608,0.000610863,0.000610863,0.000610863
89,327.442,0.34169,0.33395,0.66403,0.76427,0.67551,0.74551,0.58319,0.60669,0.78865,0.81096,0.00060146,0.00060146,0.00060146
90,330.867,0.34654,0.32959,0.66865,0.80097,0.6571,0.76331,0.58601,0.61121,0.73526,0.81809,0.000592056,0.000592056,0.000592056
91,334.316,0.33358,0.32465,0.65566,0.70336,0.75068,0.76382,0.58556,0.61614,0.73575,0.82985,0.000582652,0.000582652,0.000582652
92,337.786,0.32277,0.30184,0.65873,0.73822,0.71706,0.76033,0.58969,0.6291,0.74767,0.83367,0.000573248,0.000573248,0.000573248
93,341.126,0.34089,0.33471,0.65968,0.72443,0.71713,0.74912,0.58124,0.61807,0.76037,0.82357,0.000563844,0.000563844,0.000563844
94,344.556,0.34424,0.33687,0.66288,0.75748,0.67788,0.71842,0.55401,0.62605,0.77493,0.82635,0.00055444,0.00055444,0.00055444
95,348.001,0.33673,0.32636,0.66267,0.69588,0.75919,0.73338,0.5645,0.62213,0.78179,0.82511,0.000545036,0.000545036,0.000545036
96,351.466,0.33344,0.31476,0.67012,0.69402,0.77459,0.73653,0.55615,0.64184,0.8501,0.84174,0.000535633,0.000535633,0.000535633
97,354.885,0.31881,0.31494,0.64216,0.73705,0.73426,0.74894,0.56603,0.65948,0.85564,0.84651,0.000526229,0.000526229,0.000526229
98,358.291,0.33166,0.32747,0.66053,0.72861,0.78039,0.7836,0.60017,0.63413,0.72274,0.82912,0.000516825,0.000516825,0.000516825
99,362.07,0.31769,0.31764,0.65264,0.79486,0.72238,0.80274,0.60721,0.62832,0.7085,0.81426,0.000507421,0.000507421,0.000507421
100,365.935,0.3237,0.31153,0.66239,0.71885,0.77888,0.80092,0.59912,0.61479,0.70727,0.80027,0.000498017,0.000498017,0.000498017
101,369.301,0.30796,0.28669,0.64571,0.71423,0.7924,0.79808,0.59738,0.61749,0.7243,0.79936,0.000488613,0.000488613,0.000488613
102,373.047,0.30418,0.28778,0.63962,0.71626,0.76918,0.78638,0.60306,0.6048,0.70534,0.80092,0.000479209,0.000479209,0.000479209
103,376.884,0.31319,0.29154,0.6482,0.70478,0.78291,0.77485,0.59269,0.59803,0.71134,0.79135,0.000469805,0.000469805,0.000469805
104,380.349,0.31886,0.28948,0.64513,0.71885,0.77302,0.75301,0.57627,0.61039,0.73449,0.7991,0.000460402,0.000460402,0.000460402
105,383.899,0.30333,0.28607,0.6342,0.70372,0.76193,0.73271,0.56036,0.61578,0.76253,0.80885,0.000450998,0.000450998,0.000450998
106,387.507,0.31018,0.29428,0.64904,0.72247,0.68686,0.70817,0.54461,0.62325,0.83402,0.81222,0.000441594,0.000441594,0.000441594
107,391.173,0.29628,0.2995,0.64461,0.68593,0.73832,0.72953,0.56511,0.6129,0.8221,0.81384,0.00043219,0.00043219,0.00043219
108,394.933,0.32286,0.32119,0.65316,0.72206,0.73484,0.74569,0.57473,0.6146,0.79458,0.82649,0.000422786,0.000422786,0.000422786
109,398.589,0.32025,0.30247,0.64482,0.73662,0.71776,0.75292,0.58208,0.6155,0.78001,0.83211,0.000413382,0.000413382,0.000413382
110,402.293,0.29835,0.29058,0.63961,0.76387,0.73013,0.75372,0.57015,0.61325,0.74509,0.82477,0.000403978,0.000403978,0.000403978
111,405.913,0.30321,0.29451,0.65075,0.74352,0.74006,0.75681,0.56916,0.62149,0.74602,0.82232,0.000394575,0.000394575,0.000394575
112,409.623,0.28862,0.26744,0.63912,0.67828,0.77278,0.76889,0.58958,0.60844,0.75539,0.80979,0.000385171,0.000385171,0.000385171
113,413.03,0.2728,0.25731,0.62509,0.73994,0.71374,0.76788,0.59469,0.60737,0.75514,0.79885,0.000375767,0.000375767,0.000375767
114,416.463,0.32949,0.31496,0.67614,0.72951,0.8066,0.78181,0.60069,0.6119,0.73546,0.79582,0.000366363,0.000366363,0.000366363
115,419.865,0.28818,0.27307,0.63123,0.76028,0.76936,0.77799,0.60072,0.59904,0.72699,0.79757,0.000356959,0.000356959,0.000356959
116,423.281,0.29688,0.27262,0.64171,0.75034,0.79786,0.77413,0.60089,0.60157,0.74166,0.80325,0.000347555,0.000347555,0.000347555
117,426.638,0.28055,0.27205,0.63468,0.75043,0.79881,0.77447,0.59456,0.60669,0.76535,0.80208,0.000338151,0.000338151,0.000338151
118,430.028,0.29071,0.26396,0.64369,0.77408,0.77136,0.76689,0.5941,0.60591,0.76057,0.8132,0.000328747,0.000328747,0.000328747
119,433.433,0.29428,0.26475,0.63826,0.75899,0.77048,0.77074,0.59515,0.60386,0.77311,0.81119,0.000319344,0.000319344,0.000319344
120,436.851,0.27941,0.27174,0.63765,0.73981,0.76033,0.77699,0.59701,0.6202,0.76042,0.81309,0.00030994,0.00030994,0.00030994
121,440.174,0.30789,0.30171,0.65265,0.76059,0.73663,0.77752,0.59185,0.61731,0.7503,0.81335,0.000300536,0.000300536,0.000300536
122,443.579,0.2715,0.25575,0.62939,0.7542,0.74452,0.77564,0.59823,0.61688,0.7574,0.81845,0.000291132,0.000291132,0.000291132
123,446.985,0.27532,0.28313,0.64066,0.75358,0.73478,0.77117,0.59552,0.6219,0.76232,0.81894,0.000281728,0.000281728,0.000281728
124,450.418,0.26667,0.25594,0.63376,0.76978,0.74474,0.76867,0.60226,0.61947,0.76939,0.82123,0.000272324,0.000272324,0.000272324
