epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,162.731,0.47488,0.45627,0.72254,0.66101,0.72098,0.67897,0.49012,0.69849,0.82378,0.83695,0.00126255,0.00126255,0.00126255
61,165.412,0.46328,0.4473,0.71201,0.66321,0.70634,0.68336,0.50451,0.67275,0.85481,0.81261,0.00125973,0.00125973,0.00125973
62,168.099,0.47077,0.47007,0.72486,0.6633,0.73002,0.66843,0.506,0.64498,0.82521,0.80036,0.00125691,0.00125691,0.00125691
63,170.784,0.44812,0.45942,0.71082,0.67999,0.70892,0.68817,0.51962,0.66545,0.86751,0.81275,0.00125409,0.00125409,0.00125409
64,173.413,0.45192,0.42489,0.71237,0.62971,0.73231,0.66868,0.50705,0.64395,0.87893,0.80373,0.00125127,0.00125127,0.00125127
65,176.041,0.47026,0.46325,0.72964,0.63467,0.74433,0.69992,0.52688,0.66327,0.89053,0.80643,0.00124845,0.00124845,0.00124845
66,178.656,0.43229,0.41457,0.7009,0.72578,0.58687,0.69157,0.52054,0.62837,0.84833,0.78022,0.00124562,0.00124562,0.00124562
67,181.333,0.45248,0.41341,0.70864,0.61956,0.61267,0.62011,0.46147,0.63742,0.98675,0.79673,0.0012428,0.0012428,0.0012428
68,183.971,0.44101,0.44047,0.70783,0.64573,0.63993,0.63661,0.47904,0.6539,0.90564,0.79893,0.00123998,0.00123998,0.00123998
69,186.613,0.44578,0.44887,0.7062,0.63708,0.67804,0.68893,0.4978,0.6442,0.82422,0.7866,0.00123716,0.00123716,0.00123716
70,189.244,0.46244,0.44277,0.71334,0.59415,0.78426,0.67448,0.50291,0.66453,0.83238,0.78609,0.00123434,0.00123434,0.00123434
71,191.893,0.44944,0.43451,0.70431,0.66891,0.74657,0.73527,0.56109,0.60799,0.74459,0.76346,0.00123152,0.00123152,0.00123152
72,194.546,0.46252,0.44183,0.71079,0.77873,0.69374,0.75279,0.55191,0.63876,0.72126,0.76947,0.0012287,0.0012287,0.0012287
73,197.169,0.46063,0.45158,0.71508,0.65265,0.67633,0.7243,0.53999,0.67401,0.76868,0.81259,0.00122588,0.00122588,0.00122588
74,199.802,0.43781,0.40879,0.69871,0.70692,0.70118,0.71872,0.53291,0.6731,0.79247,0.80627,0.00122306,0.00122306,0.00122306
75,202.495,0.44695,0.43737,0.7118,0.64016,0.72165,0.71031,0.55259,0.65669,0.81356,0.78995,0.00122023,0.00122023,0.00122023
76,205.142,0.4658,0.46345,0.71687,0.77909,0.68486,0.74486,0.56552,0.68343,0.76926,0.8028,0.00121741,0.00121741,0.00121741
77,207.846,0.42416,0.41035,0.69506,0.74435,0.68097,0.71528,0.52567,0.7088,0.84853,0.83492,0.00121459,0.00121459,0.00121459
78,210.488,0.42542,0.40847,0.69033,0.7568,0.71598,0.74225,0.5567,0.67025,0.7634,0.81168,0.00121177,0.00121177,0.00121177
79,213.137,0.42151,0.40716,0.69959,0.77547,0.72639,0.75301,0.56168,0.66404,0.78171,0.81508,0.00120895,0.00120895,0.00120895
80,215.811,0.42539,0.40482,0.69295,0.666,0.75682,0.72173,0.52202,0.67595,0.84507,0.82081,0.00120613,0.00120613,0.00120613
81,218.488,0.42139,0.39391,0.68735,0.74292,0.71786,0.75407,0.55588,0.6459,0.80282,0.80478,0.00120331,0.00120331,0.00120331
82,221.128,0.43734,0.41049,0.70228,0.77633,0.74944,0.78238,0.57356,0.63218,0.75934,0.79779,0.00120049,0.00120049,0.00120049
83,223.815,0.43311,0.40932,0.69957,0.65519,0.72959,0.74517,0.55817,0.64409,0.81631,0.78479,0.00119766,0.00119766,0.00119766
84,226.433,0.41878,0.40627,0.69593,0.655,0.74581,0.71281,0.54349,0.62703,0.88144,0.77209,0.00119484,0.00119484,0.00119484
85,229.071,0.41683,0.39033,0.69204,0.71385,0.66039,0.69384,0.52678,0.64199,0.89397,0.77842,0.00119202,0.00119202,0.00119202
86,231.746,0.40121,0.39326,0.68409,0.70371,0.72052,0.70574,0.54031,0.62321,0.85682,0.79609,0.0011892,0.0011892,0.0011892
87,234.401,0.39158,0.37295,0.68791,0.72042,0.64741,0.65809,0.49198,0.67872,0.88926,0.83307,0.00118638,0.00118638,0.00118638
88,237.026,0.43034,0.40542,0.70179,0.68772,0.69391,0.68138,0.50126,0.66309,0.85163,0.81491,0.00118356,0.00118356,0.00118356
89,239.66,0.40852,0.39936,0.70053,0.6612,0.63147,0.68585,0.50659,0.66665,0.85532,0.82773,0.00118074,0.00118074,0.00118074
90,242.35,0.41814,0.39982,0.69411,0.64855,0.69653,0.70121,0.51534,0.68946,0.838,0.83646,0.00117792,0.00117792,0.00117792
91,244.984,0.4129,0.37431,0.69238,0.72001,0.70841,0.67846,0.4914,0.68554,0.87583,0.82722,0.0011751,0.0011751,0.0011751
92,247.624,0.41188,0.38032,0.68469,0.77249,0.67532,0.73962,0.55067,0.67394,0.82352,0.80294,0.00117227,0.00117227,0.00117227
93,250.312,0.41045,0.38634,0.6862,0.74658,0.7363,0.74063,0.54337,0.67351,0.82162,0.80603,0.00116945,0.00116945,0.00116945
94,252.967,0.41257,0.39937,0.69072,0.67021,0.77292,0.72492,0.53865,0.64599,0.85968,0.79506,0.00116663,0.00116663,0.00116663
95,255.631,0.40511,0.3814,0.68385,0.73394,0.67653,0.69547,0.51446,0.67496,0.93532,0.82199,0.00116381,0.00116381,0.00116381
96,258.299,0.41648,0.38545,0.68893,0.74755,0.65703,0.72065,0.53987,0.64902,0.82731,0.81342,0.00116099,0.00116099,0.00116099
97,260.931,0.39791,0.37483,0.68705,0.72231,0.72837,0.6762,0.49855,0.63587,0.79622,0.80246,0.00115817,0.00115817,0.00115817
98,263.559,0.39992,0.37207,0.67638,0.74474,0.69246,0.69448,0.52998,0.62059,0.82169,0.78551,0.00115535,0.00115535,0.00115535
99,266.192,0.39589,0.3536,0.6792,0.69204,0.67346,0.6858,0.53962,0.62622,0.84967,0.80024,0.00115253,0.00115253,0.00115253
100,268.843,0.39141,0.36208,0.68139,0.71005,0.70885,0.71628,0.56748,0.60077,0.779,0.76779,0.00114971,0.00114971,0.00114971
