epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,327.34,0.36559,0.34847,0.66851,0.72891,0.65245,0.7097,0.53379,0.65373,0.77343,0.77929,0.000921191,0.000921191,0.000921191
182,329.343,0.36109,0.3726,0.66251,0.70307,0.69588,0.7212,0.539,0.65648,0.82351,0.78562,0.00091837,0.00091837,0.00091837
183,331.431,0.3464,0.34099,0.64701,0.78178,0.65797,0.72896,0.54166,0.66863,0.8049,0.79704,0.000915549,0.000915549,0.000915549
184,333.329,0.34352,0.33282,0.65283,0.74251,0.70603,0.7169,0.54186,0.66809,0.76902,0.79101,0.000912728,0.000912728,0.000912728
185,335.343,0.34813,0.33203,0.64848,0.6947,0.70801,0.72552,0.53992,0.65556,0.75068,0.76182,0.000909906,0.000909906,0.000909906
186,337.479,0.3308,0.33329,0.63823,0.74876,0.62741,0.70298,0.52884,0.62136,0.7909,0.75864,0.000907085,0.000907085,0.000907085
187,339.446,0.34908,0.34915,0.65755,0.70252,0.6692,0.71976,0.53276,0.64671,0.78332,0.77615,0.000904264,0.000904264,0.000904264
188,341.431,0.34327,0.31441,0.64721,0.69742,0.73084,0.75217,0.5631,0.63693,0.7751,0.79352,0.000901443,0.000901443,0.000901443
189,343.411,0.32851,0.32015,0.65539,0.72315,0.74083,0.73783,0.54318,0.67366,0.82401,0.79078,0.000898622,0.000898622,0.000898622
190,345.195,0.34764,0.33461,0.65599,0.70888,0.68816,0.71251,0.5406,0.65277,0.81206,0.77518,0.000895801,0.000895801,0.000895801
191,346.713,0.34327,0.34024,0.65039,0.77656,0.67773,0.74853,0.54272,0.65729,0.81779,0.77229,0.00089298,0.00089298,0.00089298
192,348.657,0.3378,0.32348,0.65386,0.70702,0.74937,0.7531,0.56557,0.62205,0.75026,0.75937,0.000890158,0.000890158,0.000890158
193,350.567,0.34199,0.32876,0.6451,0.77987,0.72928,0.75971,0.57123,0.62112,0.6918,0.75044,0.000887337,0.000887337,0.000887337
194,352.033,0.33512,0.32827,0.6531,0.70719,0.79053,0.76605,0.57619,0.61915,0.69416,0.75511,0.000884516,0.000884516,0.000884516
195,353.553,0.32854,0.30709,0.64516,0.74425,0.7533,0.76561,0.57763,0.64874,0.67813,0.74882,0.000881695,0.000881695,0.000881695
196,355.107,0.32239,0.31435,0.62677,0.74306,0.74846,0.7873,0.60043,0.617,0.66685,0.73576,0.000878874,0.000878874,0.000878874
197,357.111,0.32471,0.32858,0.64142,0.69553,0.77317,0.76652,0.58802,0.61709,0.70861,0.73979,0.000876053,0.000876053,0.000876053
198,359.145,0.32857,0.32141,0.63618,0.74631,0.68627,0.75979,0.56932,0.62603,0.72453,0.757,0.000873231,0.000873231,0.000873231
199,361.196,0.32111,0.31551,0.63035,0.71272,0.71954,0.7521,0.57528,0.63434,0.72521,0.76232,0.00087041,0.00087041,0.00087041
200,363.254,0.33366,0.33599,0.63988,0.75304,0.67262,0.74686,0.57091,0.58676,0.73997,0.74161,0.000867589,0.000867589,0.000867589
201,365.354,0.31877,0.30741,0.63856,0.69739,0.77231,0.73366,0.56299,0.60014,0.79654,0.76033,0.000864768,0.000864768,0.000864768
202,367.108,0.3162,0.30775,0.64199,0.74478,0.71967,0.73262,0.54574,0.617,0.80669,0.76802,0.000861947,0.000861947,0.000861947
203,368.649,0.32971,0.33344,0.64938,0.71892,0.73315,0.75879,0.56177,0.63129,0.72849,0.75856,0.000859126,0.000859126,0.000859126
204,370.629,0.33523,0.3192,0.65068,0.76508,0.72868,0.76909,0.57818,0.61338,0.66103,0.76727,0.000856304,0.000856304,0.000856304
205,372.593,0.34349,0.31274,0.64379,0.76866,0.70125,0.7485,0.56052,0.63995,0.70715,0.79225,0.000853483,0.000853483,0.000853483
206,374.611,0.34809,0.34116,0.65466,0.70566,0.74083,0.73201,0.54529,0.67821,0.77237,0.81061,0.000850662,0.000850662,0.000850662
207,376.496,0.32679,0.30979,0.6477,0.69907,0.75999,0.74154,0.54761,0.65932,0.73691,0.79882,0.000847841,0.000847841,0.000847841
208,378.033,0.32563,0.31474,0.63544,0.72378,0.76082,0.75456,0.56606,0.64394,0.74406,0.78733,0.00084502,0.00084502,0.00084502
209,379.487,0.3375,0.32138,0.65048,0.79235,0.71626,0.78219,0.58582,0.62467,0.70657,0.76317,0.000842199,0.000842199,0.000842199
210,380.924,0.34173,0.32272,0.64449,0.77206,0.72262,0.79099,0.58595,0.61962,0.70228,0.76411,0.000839377,0.000839377,0.000839377
211,382.734,0.33499,0.3183,0.64917,0.74269,0.73513,0.76901,0.58298,0.61285,0.68709,0.7669,0.000836556,0.000836556,0.000836556
212,384.654,0.34241,0.32444,0.65303,0.76876,0.76204,0.77083,0.58707,0.60082,0.6793,0.7592,0.000833735,0.000833735,0.000833735
213,386.565,0.32675,0.31385,0.63932,0.78125,0.75397,0.75858,0.5825,0.60146,0.69813,0.75426,0.000830914,0.000830914,0.000830914
214,388.551,0.32327,0.30065,0.64635,0.72823,0.70928,0.71453,0.55248,0.60548,0.79161,0.75398,0.000828093,0.000828093,0.000828093
215,390.444,0.32066,0.31529,0.63944,0.73332,0.65184,0.70803,0.54436,0.61987,0.86111,0.75845,0.000825272,0.000825272,0.000825272
216,392.466,0.34233,0.31733,0.64927,0.73677,0.69614,0.7339,0.55762,0.64996,0.79008,0.7728,0.000822451,0.000822451,0.000822451
217,394.033,0.32833,0.30966,0.64266,0.73408,0.70117,0.72174,0.53988,0.64916,0.78411,0.7734,0.000819629,0.000819629,0.000819629
218,395.607,0.3249,0.29325,0.63925,0.75342,0.68215,0.74777,0.56399,0.63311,0.72036,0.77975,0.000816808,0.000816808,0.000816808
219,397.463,0.34239,0.33578,0.65086,0.79604,0.68452,0.77132,0.57345,0.63709,0.68407,0.78303,0.000813987,0.000813987,0.000813987
220,399.378,0.30494,0.29483,0.63165,0.78211,0.7272,0.78026,0.5846,0.65245,0.65373,0.80107,0.000811166,0.000811166,0.000811166
221,401.255,0.31633,0.31293,0.64074,0.73993,0.72134,0.77425,0.58915,0.6451,0.70092,0.80468,0.000808345,0.000808345,0.000808345
222,403.107,0.31981,0.30474,0.63677,0.67526,0.79937,0.78137,0.5822,0.62742,0.69862,0.78514,0.000805524,0.000805524,0.000805524
223,404.996,0.31161,0.28956,0.63937,0.61634,0.822,0.75724,0.5827,0.6057,0.7386,0.76341,0.000802702,0.000802702,0.000802702
224,406.409,0.31248,0.3088,0.63661,0.62816,0.77191,0.73036,0.56038,0.63284,0.83503,0.77322,0.000799881,0.000799881,0.000799881
225,407.834,0.30086,0.27608,0.63254,0.68907,0.72752,0.72317,0.57495,0.60235,0.79283,0.75388,0.00079706,0.00079706,0.00079706
226,409.328,0.30276,0.29974,0.63657,0.72628,0.7193,0.74545,0.55248,0.62626,0.85505,0.76702,0.000794239,0.000794239,0.000794239
227,411.349,0.30706,0.28001,0.63771,0.64502,0.74289,0.71953,0.54157,0.60422,0.86878,0.751,0.000791418,0.000791418,0.000791418
228,413.263,0.31754,0.31266,0.64243,0.74171,0.69513,0.74216,0.5564,0.63046,0.81339,0.75828,0.000788597,0.000788597,0.000788597
229,415.22,0.31192,0.29969,0.63614,0.71714,0.74779,0.7532,0.57035,0.63649,0.73297,0.76799,0.000785775,0.000785775,0.000785775
230,417.074,0.31078,0.30309,0.63915,0.79376,0.69512,0.76153,0.5797,0.62601,0.70605,0.77836,0.000782954,0.000782954,0.000782954
231,419,0.31462,0.29042,0.6408,0.76466,0.74191,0.76726,0.58267,0.6308,0.68035,0.78378,0.000780133,0.000780133,0.000780133
232,420.429,0.30231,0.29012,0.63217,0.75774,0.72776,0.75893,0.57952,0.61611,0.68549,0.7705,0.000777312,0.000777312,0.000777312
233,421.922,0.31003,0.27842,0.63838,0.74487,0.74944,0.76938,0.59168,0.61485,0.70542,0.77222,0.000774491,0.000774491,0.000774491
234,423.375,0.31578,0.29245,0.6441,0.71387,0.76208,0.77134,0.57714,0.6327,0.68557,0.77904,0.00077167,0.00077167,0.00077167
235,425.384,0.29874,0.29874,0.63811,0.68949,0.79212,0.76103,0.57546,0.61264,0.71199,0.77087,0.000768848,0.000768848,0.000768848
236,427.331,0.30386,0.30469,0.6376,0.69564,0.81618,0.77818,0.5917,0.60952,0.67813,0.77187,0.000766027,0.000766027,0.000766027
237,429.389,0.31419,0.31315,0.64371,0.76431,0.71106,0.77329,0.59183,0.60614,0.67633,0.76961,0.000763206,0.000763206,0.000763206
238,431.426,0.31124,0.29104,0.63904,0.79809,0.72492,0.78011,0.59625,0.62086,0.69794,0.78025,0.000760385,0.000760385,0.000760385
239,434.039,0.30459,0.27656,0.62198,0.79103,0.72826,0.78347,0.60414,0.61713,0.72559,0.76447,0.000757564,0.000757564,0.000757564
240,436.287,0.32373,0.30728,0.63833,0.75592,0.76168,0.77794,0.59735,0.61873,0.74519,0.76121,0.000754743,0.000754743,0.000754743
241,438.048,0.31978,0.30831,0.64719,0.70862,0.75704,0.76826,0.58388,0.61549,0.75595,0.76359,0.000751922,0.000751922,0.000751922
242,439.619,0.30043,0.29225,0.63805,0.79618,0.60011,0.72517,0.55729,0.62997,0.81748,0.77126,0.0007491,0.0007491,0.0007491
243,442.055,0.30812,0.299,0.63816,0.63798,0.69108,0.7559,0.56672,0.61666,0.86568,0.76129,0.000746279,0.000746279,0.000746279
244,444.172,0.30694,0.29162,0.64063,0.66179,0.6937,0.73938,0.55125,0.63932,0.86672,0.77208,0.000743458,0.000743458,0.000743458
245,445.932,0.29877,0.27787,0.63337,0.71127,0.67404,0.74037,0.54217,0.6588,0.83088,0.78358,0.000740637,0.000740637,0.000740637
246,447.468,0.29952,0.28244,0.63643,0.77049,0.67942,0.78379,0.5725,0.64173,0.76066,0.77122,0.000737816,0.000737816,0.000737816
247,449.374,0.29197,0.27186,0.642,0.74227,0.68353,0.76725,0.55256,0.6416,0.80558,0.76497,0.000734995,0.000734995,0.000734995
248,450.927,0.30738,0.30673,0.63581,0.62915,0.78189,0.71999,0.52338,0.63484,0.85047,0.76089,0.000732173,0.000732173,0.000732173
249,452.923,0.30023,0.28029,0.6287,0.67451,0.72192,0.72151,0.53461,0.64709,0.85675,0.7747,0.000729352,0.000729352,0.000729352
250,454.501,0.30845,0.29701,0.64704,0.70625,0.68401,0.75051,0.55926,0.64352,0.83036,0.78778,0.000726531,0.000726531,0.000726531
251,456.157,0.30335,0.30168,0.63585,0.63701,0.82332,0.74605,0.55407,0.62312,0.75333,0.77935,0.00072371,0.00072371,0.00072371
252,458.089,0.30254,0.2907,0.63746,0.70649,0.7186,0.74485,0.57517,0.61602,0.74582,0.7777,0.000720889,0.000720889,0.000720889
253,460.068,0.28658,0.26865,0.6244,0.66174,0.75336,0.75385,0.59,0.59221,0.76739,0.76836,0.000718068,0.000718068,0.000718068
254,462.165,0.29946,0.28188,0.63317,0.61944,0.77587,0.74632,0.58166,0.60543,0.76454,0.77308,0.000715246,0.000715246,0.000715246
255,464.211,0.29801,0.30891,0.63379,0.66989,0.73392,0.73191,0.561,0.62621,0.74434,0.77822,0.000712425,0.000712425,0.000712425
256,466.245,0.29333,0.2757,0.62429,0.64578,0.84298,0.73077,0.55324,0.61363,0.70776,0.76959,0.000709604,0.000709604,0.000709604
257,469.117,0.30493,0.28396,0.6319,0.71069,0.7817,0.73483,0.55549,0.65272,0.71059,0.78211,0.000706783,0.000706783,0.000706783
258,471.047,0.30022,0.27103,0.63379,0.67545,0.78706,0.75156,0.55587,0.66226,0.72404,0.78709,0.000703962,0.000703962,0.000703962
259,472.536,0.31161,0.29849,0.64046,0.72797,0.71674,0.74375,0.56602,0.62747,0.76083,0.77229,0.000701141,0.000701141,0.000701141
260,474.092,0.2897,0.27146,0.61989,0.66451,0.78877,0.75201,0.55624,0.63563,0.70713,0.77635,0.000698319,0.000698319,0.000698319
261,476.362,0.29316,0.27351,0.62902,0.65283,0.80476,0.75178,0.55496,0.62183,0.67471,0.76353,0.000695498,0.000695498,0.000695498
262,478.404,0.29466,0.29612,0.63812,0.6778,0.75854,0.73663,0.55225,0.60056,0.7095,0.75532,0.000692677,0.000692677,0.000692677
263,480.716,0.28938,0.27977,0.63979,0.74625,0.70195,0.7247,0.55355,0.59533,0.77061,0.75304,0.000689856,0.000689856,0.000689856
264,482.52,0.32052,0.30397,0.63988,0.70919,0.72273,0.71173,0.55122,0.60377,0.84869,0.75737,0.000687035,0.000687035,0.000687035
265,484.119,0.29344,0.26679,0.63449,0.66068,0.72925,0.71021,0.54861,0.60516,0.87395,0.76435,0.000684214,0.000684214,0.000684214
266,485.747,0.29169,0.27986,0.63362,0.70197,0.70472,0.71921,0.55026,0.60061,0.84011,0.76895,0.000681392,0.000681392,0.000681392
267,487.652,0.29129,0.28323,0.63494,0.77352,0.62692,0.73435,0.5737,0.59848,0.80603,0.76065,0.000678571,0.000678571,0.000678571
268,489.542,0.30739,0.29318,0.6373,0.67158,0.75106,0.75074,0.57189,0.61857,0.76589,0.76995,0.00067575,0.00067575,0.00067575
269,491.735,0.3039,0.28976,0.64729,0.75438,0.70642,0.75007,0.5676,0.62554,0.7601,0.77178,0.000672929,0.000672929,0.000672929
270,493.796,0.28687,0.27486,0.62581,0.72788,0.78121,0.7581,0.56902,0.61334,0.73454,0.77017,0.000670108,0.000670108,0.000670108
271,495.903,0.27479,0.27498,0.62749,0.65981,0.78467,0.74059,0.56194,0.6175,0.75652,0.78512,0.000667287,0.000667287,0.000667287
272,497.838,0.28986,0.269,0.63356,0.68906,0.73941,0.72099,0.54725,0.62557,0.83473,0.79538,0.000664466,0.000664466,0.000664466
273,499.311,0.28692,0.27474,0.62402,0.65006,0.70603,0.69972,0.53238,0.62472,0.87496,0.78458,0.000661644,0.000661644,0.000661644
274,501.186,0.29675,0.28263,0.62901,0.64433,0.71678,0.70633,0.53021,0.64274,0.86383,0.77876,0.000658823,0.000658823,0.000658823
275,503.214,0.29229,0.28324,0.63516,0.67132,0.74955,0.7031,0.52295,0.61926,0.83669,0.76876,0.000656002,0.000656002,0.000656002
276,505.315,0.28328,0.27473,0.62567,0.68557,0.73472,0.71744,0.53139,0.6192,0.8342,0.77139,0.000653181,0.000653181,0.000653181
277,507.353,0.29597,0.267,0.6305,0.67373,0.77775,0.73881,0.54442,0.62401,0.80373,0.77053,0.00065036,0.00065036,0.00065036
278,509.043,0.30005,0.28042,0.63588,0.66488,0.7936,0.74218,0.55364,0.60904,0.79879,0.76022,0.000647539,0.000647539,0.000647539
279,510.736,0.28307,0.27031,0.6324,0.65251,0.7464,0.71259,0.54424,0.61197,0.83483,0.76709,0.000644717,0.000644717,0.000644717
280,512.706,0.28797,0.27381,0.6304,0.6958,0.70711,0.69807,0.5319,0.59777,0.87539,0.76468,0.000641896,0.000641896,0.000641896
281,514.567,0.28531,0.25952,0.63316,0.70853,0.70776,0.71593,0.54748,0.59879,0.88498,0.76378,0.000639075,0.000639075,0.000639075
282,516.612,0.27871,0.27546,0.63145,0.67612,0.68947,0.68777,0.52755,0.60095,0.88455,0.76747,0.000636254,0.000636254,0.000636254
283,518.231,0.27606,0.257,0.62117,0.70486,0.68208,0.70147,0.53649,0.61392,0.914,0.76697,0.000633433,0.000633433,0.000633433
284,520.329,0.27574,0.26258,0.62702,0.71233,0.67397,0.7164,0.54299,0.60453,0.91934,0.75631,0.000630612,0.000630612,0.000630612
285,521.96,0.27591,0.26301,0.61082,0.64625,0.76404,0.73104,0.55771,0.59688,0.88765,0.76197,0.00062779,0.00062779,0.00062779
286,523.852,0.29137,0.29088,0.62652,0.65197,0.77465,0.71914,0.55396,0.60525,0.8531,0.77112,0.000624969,0.000624969,0.000624969
287,525.474,0.26911,0.25039,0.62463,0.69705,0.69628,0.72035,0.55383,0.60603,0.80433,0.76994,0.000622148,0.000622148,0.000622148
288,527.017,0.27204,0.25732,0.62003,0.64532,0.71978,0.7285,0.54962,0.6153,0.79749,0.76742,0.000619327,0.000619327,0.000619327
289,528.619,0.28266,0.26514,0.62567,0.69428,0.75093,0.75081,0.56399,0.61112,0.76611,0.76609,0.000616506,0.000616506,0.000616506
290,530.661,0.28039,0.26583,0.62743,0.67759,0.74879,0.75162,0.56465,0.63501,0.77544,0.78431,0.000613685,0.000613685,0.000613685
291,532.81,0.28553,0.27164,0.6178,0.7037,0.74128,0.7417,0.56145,0.63768,0.80322,0.77428,0.000610863,0.000610863,0.000610863
292,534.736,0.2862,0.26627,0.63032,0.67023,0.76134,0.74529,0.55567,0.6339,0.77278,0.77029,0.000608042,0.000608042,0.000608042
293,536.67,0.28407,0.27144,0.62898,0.64707,0.78771,0.75744,0.56629,0.62005,0.76635,0.76686,0.000605221,0.000605221,0.000605221
294,538.779,0.27094,0.26431,0.6242,0.63624,0.80062,0.74633,0.56524,0.60965,0.77979,0.76465,0.0006024,0.0006024,0.0006024
295,540.952,0.28477,0.26894,0.62448,0.70914,0.73376,0.7479,0.56949,0.61714,0.79297,0.77006,0.000599579,0.000599579,0.000599579
296,542.9,0.27375,0.26314,0.61558,0.72228,0.76757,0.7547,0.56493,0.63065,0.75339,0.78355,0.000596758,0.000596758,0.000596758
297,544.818,0.27514,0.26365,0.62814,0.74178,0.75626,0.74308,0.56394,0.62012,0.72811,0.77393,0.000593937,0.000593937,0.000593937
298,546.795,0.26154,0.25156,0.61794,0.6955,0.7905,0.73514,0.55523,0.62261,0.7622,0.77831,0.000591115,0.000591115,0.000591115
299,548.262,0.26674,0.25324,0.61351,0.71101,0.6737,0.72043,0.54822,0.6081,0.82328,0.77598,0.000588294,0.000588294,0.000588294
300,549.733,0.27366,0.26613,0.62292,0.68579,0.70198,0.73187,0.54851,0.61779,0.82718,0.77647,0.000585473,0.000585473,0.000585473
301,551.299,0.27584,0.2579,0.6175,0.68388,0.73163,0.75467,0.56583,0.61044,0.76692,0.77081,0.000582652,0.000582652,0.000582652
302,553.239,0.26911,0.25741,0.61977,0.7135,0.74084,0.77524,0.57278,0.6121,0.74619,0.78112,0.000579831,0.000579831,0.000579831
303,555.2,0.28178,0.2749,0.63579,0.68492,0.72504,0.76456,0.56769,0.61803,0.75414,0.78241,0.00057701,0.00057701,0.00057701
304,557.181,0.28552,0.27289,0.62465,0.71872,0.74445,0.75238,0.57334,0.6059,0.74244,0.77321,0.000574188,0.000574188,0.000574188
305,559.201,0.27626,0.2696,0.63177,0.76471,0.69702,0.74512,0.55924,0.61765,0.74099,0.76808,0.000571367,0.000571367,0.000571367
306,561.202,0.26849,0.25933,0.62321,0.81403,0.6996,0.76416,0.57054,0.62299,0.67494,0.77416,0.000568546,0.000568546,0.000568546
307,563.1,0.28267,0.27749,0.62806,0.77736,0.75594,0.78747,0.58189,0.629,0.62488,0.77715,0.000565725,0.000565725,0.000565725
308,564.997,0.26714,0.24716,0.61899,0.75934,0.78618,0.79618,0.58691,0.63427,0.63179,0.77196,0.000562904,0.000562904,0.000562904
309,566.964,0.2732,0.26187,0.62262,0.77425,0.75449,0.78872,0.58357,0.62116,0.66454,0.7657,0.000560083,0.000560083,0.000560083
310,568.798,0.25839,0.25031,0.62217,0.78183,0.73662,0.77616,0.58603,0.63198,0.70366,0.76941,0.000557261,0.000557261,0.000557261
311,570.737,0.25757,0.25188,0.62221,0.75943,0.72784,0.76603,0.57625,0.63555,0.71054,0.77911,0.00055444,0.00055444,0.00055444
312,572.163,0.27091,0.24606,0.62473,0.69953,0.75666,0.74739,0.55968,0.62915,0.74869,0.77701,0.000551619,0.000551619,0.000551619
313,573.628,0.26033,0.24562,0.62123,0.6904,0.73704,0.73251,0.55034,0.62054,0.78579,0.77222,0.000548798,0.000548798,0.000548798
314,575.136,0.27736,0.25905,0.62683,0.65471,0.78444,0.73281,0.55501,0.61117,0.79666,0.76704,0.000545977,0.000545977,0.000545977
315,577.078,0.2781,0.25758,0.62696,0.72319,0.72937,0.74,0.55408,0.62593,0.76951,0.77545,0.000543156,0.000543156,0.000543156
316,579.096,0.27192,0.25881,0.63086,0.69152,0.81776,0.75547,0.5645,0.63085,0.71624,0.78969,0.000540334,0.000540334,0.000540334
317,581.037,0.27682,0.26011,0.617,0.67206,0.81484,0.77347,0.58089,0.62618,0.70591,0.79233,0.000537513,0.000537513,0.000537513
318,582.997,0.27497,0.25683,0.62643,0.68747,0.75451,0.75653,0.56671,0.63877,0.73786,0.78614,0.000534692,0.000534692,0.000534692
319,584.951,0.2727,0.24621,0.61025,0.67688,0.71391,0.74889,0.55701,0.63464,0.75441,0.78711,0.000531871,0.000531871,0.000531871
320,586.985,0.26745,0.24988,0.62264,0.64596,0.78319,0.75474,0.56899,0.6308,0.74786,0.78131,0.00052905,0.00052905,0.00052905
321,589.037,0.25964,0.24488,0.62512,0.67483,0.75922,0.75916,0.56413,0.63792,0.7418,0.77637,0.000526229,0.000526229,0.000526229
322,591.003,0.25335,0.23,0.60968,0.658,0.77904,0.76297,0.57973,0.62891,0.75902,0.77198,0.000523408,0.000523408,0.000523408
323,592.953,0.25067,0.22883,0.619,0.66544,0.73351,0.74696,0.56116,0.62944,0.81547,0.77565,0.000520586,0.000520586,0.000520586
324,594.86,0.2551,0.24759,0.62207,0.65015,0.76142,0.76604,0.57403,0.60921,0.79364,0.76567,0.000517765,0.000517765,0.000517765
325,596.87,0.2605,0.24236,0.61598,0.69776,0.71317,0.77556,0.58904,0.61291,0.75883,0.76843,0.000514944,0.000514944,0.000514944
326,598.9,0.25695,0.24145,0.61671,0.68555,0.74407,0.76142,0.56723,0.64005,0.7569,0.79118,0.000512123,0.000512123,0.000512123
327,600.364,0.27105,0.27055,0.63424,0.70702,0.71368,0.75763,0.57318,0.61334,0.75717,0.76906,0.000509302,0.000509302,0.000509302
328,602.171,0.27257,0.25246,0.62283,0.68961,0.69937,0.74094,0.56539,0.60688,0.77829,0.77287,0.000506481,0.000506481,0.000506481
329,603.754,0.25265,0.23874,0.62096,0.74329,0.62735,0.73079,0.55821,0.61775,0.82231,0.77902,0.000503659,0.000503659,0.000503659
330,605.376,0.27383,0.25536,0.6322,0.73308,0.64211,0.72984,0.5639,0.63334,0.82629,0.78965,0.000500838,0.000500838,0.000500838
331,607.308,0.26251,0.2451,0.61094,0.73135,0.63984,0.72137,0.54704,0.62467,0.80914,0.79032,0.000498017,0.000498017,0.000498017
332,609.189,0.25338,0.23076,0.61787,0.57495,0.79492,0.71124,0.53832,0.6237,0.83486,0.79089,0.000495196,0.000495196,0.000495196
333,611.393,0.25281,0.23855,0.61867,0.5904,0.7795,0.71972,0.54081,0.63531,0.87005,0.79869,0.000492375,0.000492375,0.000492375
334,613.172,0.2543,0.25534,0.6213,0.62525,0.74086,0.73454,0.55464,0.6354,0.85472,0.79673,0.000489554,0.000489554,0.000489554
335,614.619,0.26221,0.24529,0.62504,0.65061,0.75436,0.75787,0.57617,0.63553,0.77845,0.79273,0.000486732,0.000486732,0.000486732
336,616.072,0.26809,0.25061,0.62698,0.73018,0.68349,0.77528,0.58436,0.63974,0.73453,0.79751,0.000483911,0.000483911,0.000483911
337,617.816,0.27712,0.2671,0.63556,0.76056,0.66425,0.7805,0.5809,0.63701,0.7188,0.79905,0.00048109,0.00048109,0.00048109
338,619.72,0.24798,0.24008,0.6145,0.73199,0.70037,0.78706,0.58905,0.63859,0.71885,0.79078,0.000478269,0.000478269,0.000478269
339,621.578,0.26246,0.2489,0.61799,0.71277,0.70636,0.77121,0.57325,0.63777,0.71421,0.78947,0.000475448,0.000475448,0.000475448
